Frame,Sub Frame,EMG01_FDS_right,EMG02_FDS_left,EMG03_biceps_brachii_right,EMG04_biceps_brachii_left,EMG05_trapezius_trans_right,EMG06_trapezius_trans_left,EMG07,EMG08,EMG09,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16,
15,0,-10.8468,1.92409,17.6842,-5.25516,-2.23399,-5.58271,-3299.9,-3183.94,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,1,3.49564,-10.7617,25.7477,-7.5531,-4.35484,-7.97057,-3299.9,-3169.74,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,2,13.2465,39.9138,26.8551,-5.67244,-4.96342,-5.41443,-3299.9,-3147.2,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,3,28.2276,76.4182,20.054,-6.14724,-3.21962,-2.63106,-3299.9,-3128.94,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,4,43.2825,88.5304,8.24268,-6.3506,-2.89586,-2.53638,-3299.9,-3115.56,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,5,51.8105,94.7883,0.99676,-6.29656,-3.61481,-4.49414,-3299.9,-3102.45,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,6,60.093,87.953,3.23181,-7.03757,-1.22333,-4.66468,-3299.9,-3089.65,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,7,69.9981,74.177,7.16329,-6.6344,-0.0197546,-5.45659,-3299.9,-3076.64,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,8,77.8294,52.0462,4.29953,-6.73938,-2.94738,-8.11838,-3299.9,-3064.03,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
15,9,83.9605,28.0415,-3.99555,-8.32017,-1.7365,-2.17888,-3299.9,-3050.7,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,0,80.4773,10.7038,-13.1529,-11.0351,-4.13162,0.881113,-3299.9,-3037.73,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,1,70.8315,-4.6445,-18.0001,-10.186,-5.09895,-0.58819,-3299.9,-3025.82,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,2,66.7389,-14.342,-21.0779,-4.11925,-6.06607,-3.77626,-3299.9,-3012.52,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,3,57.6889,-19.154,-26.1386,-7.40762,-4.28217,-3.4011,-3299.9,-2521.84,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,4,26.5865,-22.7543,-17.415,-5.84132,-6.03174,-3.27585,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,5,15.6762,-11.6526,-31.675,-13.1149,-2.01215,-8.82672,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,6,1.21843,-10.6332,-23.0631,-8.81244,-4.62073,-6.90921,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,7,-8.46935,-14.9035,-23.8591,-9.96144,-2.80191,-2.85999,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,8,-12.0017,-5.59067,-25.9029,-10.5882,-5.60156,-4.14993,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
16,9,-14.8381,-6.65854,-21.1924,-6.83619,-6.55727,-3.20001,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,0,-9.05506,-5.35288,-19.7388,-6.03372,-4.22649,-2.30644,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,1,-4.18659,-7.60703,-11.5383,-10.6534,-3.59671,1.71201,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,2,-7.58226,-5.13618,-6.5769,-3.85793,-3.97959,-0.276066,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,3,-14.1235,-5.21226,-4.54132,-3.60837,-3.89562,-6.36894,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,4,-21.9871,-5.45509,-6.19221,-5.43712,-4.31303,-8.2575,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,5,-29.4353,-0.551489,-5.51444,-4.93884,-2.80349,-5.95369,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,6,-33.3229,6.66067,-0.611936,-7.18339,0.565976,-4.85054,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,7,-33.0139,14.3366,2.89079,-7.71674,0.888048,-5.61562,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,8,-33.6848,22.0715,5.43612,-5.21123,-1.70781,-5.87369,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
17,9,-36.8932,28.5196,6.75076,-2.80721,-3.37383,-4.72663,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,0,-28.7542,32.7546,9.86653,-1.44463,-4.20527,-2.95067,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,1,-22.3313,34.1494,14.2365,1.4552,-3.19524,-8.56897,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,2,-35.0132,36.9353,15.8932,-1.45734,-3.07188,-6.37125,-3299.9,2429.14,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,3,-58.2946,46.1816,25.5974,-1.05789,-0.242099,-6.47948,-3299.9,-3281.47,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,4,-77.3544,48.0464,24.5939,-0.457149,-1.68683,-5.78012,-3299.9,-3267.6,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,5,-83.4795,51.2046,22.297,0.882714,1.94995,-6.92857,-3299.9,-3253.92,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,6,-71.6478,44.1153,19.9061,2.22258,3.42438,-4.12841,-3299.9,-3238.82,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,7,-52.7285,30.4329,16.9794,-3.38043,-5.28732,-7.31004,-3299.9,-3224.86,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,8,-28.428,13.4124,12.7525,0.239369,-2.24493,-5.23429,-3299.9,-3211.65,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
18,9,-8.18938,8.0818,8.58707,0.317747,2.85631,-7.26141,-3299.9,-3198.38,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,0,12.8972,5.38037,5.43379,0.988716,0.402289,-10.916,-3299.9,-3184.26,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,1,42.2541,4.97755,0.49274,1.58519,-3.66626,-5.9125,-3299.9,-3171.08,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,2,77.4872,5.20012,-8.45071,2.09608,-4.1666,-4.14606,-3299.9,-3148.43,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,3,91.0715,-2.61172,-14.4352,-1.46046,-4.19829,-4.3202,-3299.9,-3130.25,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,4,85.4451,-14.3143,-19.6997,-0.72652,-2.37154,-2.03002,-3299.9,-3116.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,5,72.8808,-17.9229,-15.7114,0.500416,-0.307522,-3.78145,-3299.9,-3103.33,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,6,63.5731,-13.1652,-8.83595,-3.55326,0.779314,-4.94433,-3299.9,-3090.86,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,7,56.2773,-8.58589,-13.3239,-4.57343,1.1335,-3.73991,-3299.9,-3077.59,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,8,44.1135,-6.77379,-18.1551,-2.46118,-0.474643,-6.03101,-3299.9,-3064.69,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
19,9,35.3761,-4.62498,-18.2357,-2.41858,-1.26648,-5.38936,-3299.9,-3052.29,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,0,23.0804,-2.71455,-20.0982,1.81274,-1.36194,-6.84282,-3299.9,-3039.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,1,16.4145,-4.06306,-18.7481,1.01543,-0.733907,-2.96173,-3299.9,-3026.74,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,2,19.0543,-1.65327,-19.6448,-2.52883,0.260698,-5.15319,-3299.9,-3013.45,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,3,7.94977,-1.78778,-5.36727,-3.26754,-5.91176,-1.86968,-3299.9,-2440.3,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,4,1.31473,-0.626705,0.793575,-3.70236,-2.32699,-5.39591,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,5,-8.25572,-3.59355,7.78,-3.12813,2.26682,-1.95055,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,6,-15.838,-10.8207,-2.93762,-5.29945,-5.73101,-5.51107,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,7,-24.6541,-27.689,-8.28836,-7.41099,-0.325637,-2.51222,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,8,-33.7239,-51.045,-15.4663,-7.31514,-4.93119,-7.36423,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
20,9,-35.8851,-76.0388,-15.1243,-6.05602,-4.66716,-0.631397,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,0,-33.5897,-95.3856,-18.735,-3.64987,-2.76258,-1.72581,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,1,-33.9143,-95.3982,-16.8677,-3.33847,-0.961758,-2.19291,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,2,-78.1572,-80.1282,-6.09624,-5.72347,-6.09355,-4.43548,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,3,-114.992,-72.2152,3.98671,-5.87476,-6.10254,-6.85548,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,4,-126.521,-62.6752,11.7798,-2.84004,-3.92761,-5.25704,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,5,-128.411,-49.2255,16.9493,-1.10503,-2.537,-1.68443,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,6,-116.365,-41.8306,18.4296,-2.15777,-1.64372,-3.26027,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,7,-89.0888,-38.3948,17.795,-5.5228,-1.20587,-4.81359,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,8,-58.7901,-27.6704,17.7539,-6.88051,0.295615,-3.95594,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
21,9,-29.2486,-8.35511,19.0926,-2.68947,-1.28674,-7.42627,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,0,1.67421,2.86119,18.914,-2.93882,-4.03044,-1.39374,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,1,29.7933,11.3014,22.9094,-3.3383,-3.25475,-0.493582,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,2,51.1419,10.904,28.0243,-1.44806,-1.42633,-2.84688,-3299.9,2342.75,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,3,66.2253,12.7768,26.9291,-4.41092,-2.40397,-7.61283,-3299.9,-3282.14,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,4,80.9587,34.6077,20.3208,-2.26532,-4.97395,-11.7016,-3299.9,-3267.75,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,5,78.6618,35.9476,13.6215,-1.21257,-1.62429,-5.86365,-3299.9,-3252.73,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,6,87.7097,28.898,-2.32523,-5.30787,-5.13869,-5.74573,-3299.9,-3238.84,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,7,93.6401,42.4113,-4.12596,2.95215,-8.58943,-6.10168,-3299.9,-3224.88,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,8,85.8153,74.3859,-9.26404,-6.31165,-3.84338,-7.84973,-3299.9,-3211.59,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
22,9,77.8667,96.4081,-13.3041,-6.06893,-3.08118,-1.00854,-3299.9,-3197.33,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,0,83.768,89.9872,-20.652,-2.37549,0.116821,1.55887,-3299.9,-3184.16,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,1,84.9004,79.7274,-19.9074,3.89423,-0.971322,-5.50019,-3299.9,-3170.85,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,2,36.603,62.9253,-19.9375,-0.520297,-4.7879,-5.78644,-3299.9,-3147.42,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,3,-10.8234,48.9338,-19.7401,-6.66301,-5.01728,-3.32474,-3299.9,-3129.39,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,4,-33.4111,37.8635,-15.9254,-3.60043,-2.46914,-1.28055,-3299.9,-3116.19,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,5,-45.7686,15.0151,-12.136,-1.00635,-0.101269,-2.01309,-3299.9,-3102.77,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,6,-54.725,-14.2361,-9.6175,1.30951,-1.13314,-5.37793,-3299.9,-3089.76,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,7,-54.0358,-39.7692,-9.8106,3.60345,-3.90772,-5.2956,-3299.9,-3076.97,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,8,-41.4508,-70.0387,-15.8022,0.226255,-4.33044,-3.82437,-3299.9,-3064.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
23,9,-27.2388,-100.038,-25.6025,0.626779,-4.967,-6.03171,-3299.9,-3051.59,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,0,-15.7985,-113.844,-36.1373,1.73419,-5.12927,-4.95685,-3299.9,-3038.37,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,1,-6.12359,-126.463,-41.0702,-0.710674,-2.041,-4.17699,-3299.9,-3026.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,2,3.64719,-134.452,-42.6354,-2.95863,-5.61295,-7.12965,-3299.9,-3013.28,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,3,5.15428,-141.972,-47.0547,0.551547,-6.76924,-2.37353,-3299.9,-2357.61,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,4,11.63,-143.191,-43.846,3.63078,-3.52467,-1.08661,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,5,-2.03074,-137.483,-30.0191,3.72096,-5.35382,-0.709029,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,6,-7.4859,-142.938,-32.6989,1.99828,-10.7133,-2.04889,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,7,-27.0448,-137.747,-19,1.3675,-3.15186,-3.66173,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,8,-52.1495,-126.588,-5.91475,-5.13993,2.58506,-6.49255,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
24,9,-69.1329,-117.246,8.62506,-4.78617,-2.73079,-7.11082,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,0,-63.3425,-102.95,22.9274,-3.74732,-3.84983,-4.11101,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,1,-49.0683,-107.909,36.2399,-1.39544,-6.13945,-2.41217,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,2,-33.0277,-108.782,60.6733,-1.36138,-2.7951,-3.83054,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,3,-16.0511,-50.0447,85.3079,-1.50779,-1.47939,-3.14752,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,4,-3.54351,42.2456,100.018,-1.98105,-4.57831,-0.659199,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,5,5.65038,121.742,101.425,-4.4041,-3.84388,-2.04565,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,6,13.8302,208.679,86.5288,-5.00243,-0.104969,-6.60097,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,7,20.3659,295.163,56.4281,-5.6146,1.70022,-6.40023,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,8,27.1269,307.573,18.9595,-5.89095,-0.245031,-3.41703,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
25,9,31.8552,254.287,-14.9388,-0.256007,-4.26116,-6.27419,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,0,26.5283,231.323,-35.318,-0.0119194,-1.89451,-7.9991,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,1,14.8933,238.359,-39.704,-3.44093,0.528176,-4.68314,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,2,10.9546,210.904,-39.6399,-3.56881,2.346,-3.24742,-3299.9,2256.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,3,15.4905,152.074,-36.4736,-5.67883,-0.880249,-1.25275,-3299.9,-3280.15,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,4,5.53942,110.405,-33.6341,-3.54264,-1.59011,-5.65702,-3299.9,-3265.22,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,5,7.10852,89.8347,-25.3645,-3.8269,9.85339,-4.37788,-3299.9,-3251.62,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,6,2.89752,69.8324,-3.63954,-3.8269,-1.91826,-9.16311,-3299.9,-3236.97,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,7,-12.4948,69.3516,0.122028,0.114037,2.1655,-9.82409,-3299.9,-3223.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,8,-19.8904,69.0412,2.56899,-0.709508,3.57152,-7.0967,-3299.9,-3209.04,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
26,9,-57.096,80.9865,9.94181,-3.76387,0.62377,0.456195,-3299.9,-3195.99,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,0,-88.2461,85.8583,14.0339,-6.88361,1.73864,-6.39209,-3299.9,-3181.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,1,-102.964,97.6834,12.1536,-5.64801,-0.978963,-5.98338,-3299.9,-3168.76,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,2,-77.3883,101.019,13.9436,-4.96727,-2.24964,-4.4667,-3299.9,-3146.16,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,3,-40.0548,95.3508,4.55836,-3.49421,-3.26358,-4.2688,-3299.9,-3127.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,4,-1.43689,74.6448,-5.99815,-5.3499,-1.83178,-5.87241,-3299.9,-3114.03,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,5,31.7269,43.9877,-12.6321,-6.93341,-1.13095,-4.98137,-3299.9,-3101.08,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,6,59.403,20.7999,-20.5979,-4.80558,-2.52717,-4.50619,-3299.9,-3088.17,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,7,81.1448,11.5651,-26.0969,-0.315059,-3.66318,-4.67926,-3299.9,-3075.39,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,8,90.9124,10.3364,-25.3323,2.13284,-3.91833,-5.75951,-3299.9,-3062.53,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
27,9,92.351,13.0013,-21.222,-1.40905,-3.27425,-10.2015,-3299.9,-3049.6,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,0,85.4387,17.0764,-15.8517,-3.64054,-3.90677,-7.2799,-3299.9,-3037.81,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,1,78.7088,15.789,-11.2645,-2.77604,-3.5453,-6.90231,-3299.9,-3024.84,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,2,71.0416,13.074,-9.89207,-1.72663,-1.36006,-1.7457,-3299.9,-3011.69,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,3,47.6209,6.25492,-5.8805,-2.80821,-1.94389,-10.1289,-3299.9,-2274.99,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,4,29.8933,12.8044,2.65335,-2.46797,-7.88291,-10.495,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,5,21.1861,5.75115,7.38496,1.09976,-1.13829,-9.29359,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,6,29.4166,0.3917,3.36537,0.621238,-2.95668,-4.98689,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,7,27.4012,3.33984,5.53032,-3.91877,-5.51352,-1.88017,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,8,7.89718,-4.581,5.74036,-3.89393,-5.39114,-6.5876,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
28,9,-25.2693,-4.93577,11.9128,-1.85171,-5.09063,-3.8951,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
29,0,-46.0157,-12.3083,8.26921,-2.02828,-8.35913,-2.73547,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
